Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Lloyd,173087,11,14,0.79,87,152,0.57,57,107,0.53,103,260,0.40,15,38,0.39
Bailey,192314,0,1,0.00,91,148,0.61,28,49,0.57,1,2,0.50,4,8,0.50
Parks,189135,0,0,0.00,27,49,0.55,0,1,0.00,0,0,0.00,0,1,0.00
Rider,191345,3,3,1.00,1,2,0.50,1,9,0.11,3,6,0.50,5,13,0.38
Brown,185259,10,13,0.77,0,0,0.00,6,14,0.43,3,11,0.27,27,52,0.52
Williams,177205,17,22,0.77,227,428,0.53,7,14,0.50,0,2,0.00,48,93,0.52
Hammond,187090,2,3,0.67,72,141,0.51,14,28,0.50,0,0,0.00,5,9,0.56
Blackburn,180158,24,34,0.71,10,20,0.50,41,76,0.54,61,142,0.43,14,27,0.52
Mercer,176149,3,7,0.43,1,4,0.25,5,17,0.29,3,10,0.30,12,28,0.43
Carter,197186,13,19,0.68,8,12,0.67,13,33,0.39,18,55,0.33,5,14,0.36
Moore,172514,5,7,0.71,140,226,0.62,22,52,0.42,20,45,0.44,29,59,0.49
Bowers,177528,0,0,0.00,2,2,1.00,0,1,0.00,0,2,0.00,0,1,0.00
Robles,172413,80,128,0.62,8,20,0.40,81,180,0.45,37,96,0.39,385,758,0.51
Dexter,185515,14,18,0.78,42,91,0.46,36,90,0.40,66,188,0.35,32,64,0.50
Lawrence,173628,13,15,0.87,158,240,0.66,39,85,0.46,76,183,0.42,13,32,0.41
Williams,190762,5,8,0.62,100,165,0.61,14,42,0.33,19,69,0.28,12,21,0.57
Fagan,181700,58,69,0.84,26,42,0.62,62,132,0.47,159,393,0.40,54,120,0.45
Kaplan,186512,71,94,0.76,26,38,0.68,43,120,0.36,89,256,0.35,161,335,0.48
Richmond,189198,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Emmons,187982,1,2,0.50,3,5,0.60,0,8,0.00,4,7,0.57,2,2,1.00
Borden,188067,0,0,0.00,3,5,0.60,2,3,0.67,0,1,0.00,0,0,0.00
Bauer,190272,10,15,0.67,15,29,0.52,21,46,0.46,25,76,0.33,18,27,0.67
Bechtel,188388,8,11,0.73,65,115,0.57,32,67,0.48,32,103,0.31,15,32,0.47
Flanagan,188719,3,5,0.60,93,192,0.48,18,46,0.39,12,29,0.41,18,36,0.50
Singer,191735,6,8,0.75,1,3,0.33,3,8,0.38,6,31,0.19,1,3,0.33
Leach,171886,13,20,0.65,64,96,0.67,40,73,0.55,84,186,0.45,54,97,0.56
Dempsey,174761,2,3,0.67,131,219,0.60,22,47,0.47,14,46,0.30,6,12,0.50
Adams,179800,1,2,0.50,176,291,0.60,23,56,0.41,12,30,0.40,7,13,0.54
Bowles,172867,52,72,0.72,34,42,0.81,55,105,0.52,69,207,0.33,166,324,0.51
Pressley,177913,65,87,0.75,16,21,0.76,68,153,0.44,44,137,0.32,236,469,0.50
Ferry,176185,14,15,0.93,16,31,0.52,27,53,0.51,31,78,0.40,38,63,0.60
Allen,185503,2,2,1.00,39,72,0.54,13,29,0.45,17,54,0.31,8,16,0.50
Wade,185604,1,3,0.33,0,1,0.00,2,6,0.33,6,18,0.33,2,4,0.50
West,181427,19,23,0.83,43,60,0.72,24,52,0.46,42,133,0.32,18,43,0.42
Guy,191079,0,0,0.00,8,11,0.73,1,2,0.50,0,0,0.00,1,3,0.33
Tarver,183209,0,1,0.00,148,274,0.54,10,22,0.45,7,27,0.26,3,9,0.33
Young,191521,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Parker,173939,14,25,0.56,77,138,0.56,50,116,0.43,63,197,0.32,77,156,0.49
Merritt,173661,18,25,0.72,159,304,0.52,26,60,0.43,17,51,0.33,76,132,0.58
Andrews,180271,0,0,0.00,51,112,0.46,6,11,0.55,0,0,0.00,3,8,0.38
Piras,185276,42,65,0.65,24,41,0.59,44,119,0.37,70,191,0.37,112,234,0.48
Hoffman,176975,59,77,0.77,27,42,0.64,43,129,0.33,38,97,0.39,187,398,0.47
Cable,186080,24,32,0.75,10,15,0.67,28,62,0.45,10,51,0.20,87,148,0.59
Rizzo,183809,8,13,0.62,182,312,0.58,15,33,0.45,5,20,0.25,30,65,0.46
Hanson,180516,22,24,0.92,9,12,0.75,23,52,0.44,30,73,0.41,19,62,0.31
Dunn,180632,4,6,0.67,11,24,0.46,22,50,0.44,17,57,0.30,14,39,0.36
Patterson,182596,1,1,1.00,59,103,0.57,8,26,0.31,2,16,0.12,5,11,0.45
Campos,186884,0,0,0.00,0,0,0.00,0,1,0.00,2,2,1.00,0,0,0.00
Dalton,187712,0,0,0.00,4,5,0.80,0,1,0.00,0,1,0.00,0,0,0.00
Gallo,186867,0,0,0.00,2,3,0.67,2,7,0.29,0,5,0.00,1,5,0.20
Seifert,175017,7,10,0.70,53,104,0.51,26,72,0.36,128,406,0.32,19,32,0.59
Fredrickson,174159,25,40,0.62,39,85,0.46,26,59,0.44,26,73,0.36,104,204,0.51
Lorenzo,198530,3,5,0.60,175,341,0.51,7,29,0.24,0,2,0.00,7,14,0.50
Smiley,184035,41,52,0.79,48,98,0.49,92,216,0.43,145,452,0.32,64,147,0.44
Babb,187989,22,33,0.67,30,43,0.70,27,74,0.36,48,205,0.23,34,77,0.44
Reid,191234,1,1,1.00,64,109,0.59,6,20,0.30,4,18,0.22,3,9,0.33
Gelashvili,192226,20,24,0.83,14,30,0.47,28,49,0.57,55,178,0.31,23,44,0.52
Stephens,188409,1,1,1.00,1,1,1.00,3,5,0.60,2,6,0.33,1,4,0.25
O`Shea,174471,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Carrington,173734,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Martinez,188019,0,0,0.00,1,3,0.33,9,11,0.82,4,12,0.33,0,2,0.00
Nye,178589,0,1,0.00,4,6,0.67,0,3,0.00,1,2,0.50,1,2,0.50
Jeffries,175192,0,0,0.00,60,110,0.55,73,157,0.46,90,309,0.29,4,13,0.31
Gross,176635,10,14,0.71,98,166,0.59,65,152,0.43,68,200,0.34,61,134,0.46
Sawyer,182728,2,3,0.67,196,377,0.52,16,29,0.55,8,26,0.31,16,33,0.48
Isom,176317,15,27,0.56,24,52,0.46,39,109,0.36,92,294,0.31,56,132,0.42
Downs,176691,3,7,0.43,6,11,0.55,13,28,0.46,5,33,0.15,19,45,0.42
Graves,190142,0,2,0.00,6,10,0.60,3,15,0.20,7,27,0.26,3,11,0.27
Dean,175312,2,2,1.00,2,2,1.00,1,4,0.25,4,13,0.31,3,10,0.30
Picco,173910,9,16,0.56,5,13,0.38,17,66,0.26,31,144,0.22,27,53,0.51
Knepper,181278,0,0,0.00,46,92,0.50,4,18,0.22,3,8,0.38,2,5,0.40
Maurer,191084,0,0,0.00,13,26,0.50,4,15,0.27,7,19,0.37,2,5,0.40
Simon,175916,2,3,0.67,3,7,0.43,6,17,0.35,9,34,0.26,2,7,0.29
English,191650,0,0,0.00,8,10,0.80,0,2,0.00,0,0,0.00,1,2,0.50
Jolly,175310,1,1,1.00,11,27,0.41,2,7,0.29,0,6,0.00,3,6,0.50
Burke,173549,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fugate,169815,12,15,0.80,148,267,0.55,30,68,0.44,35,71,0.49,26,56,0.46
Ross,192007,0,0,0.00,8,16,0.50,2,2,1.00,0,3,0.00,0,2,0.00
Price,182608,0,3,0.00,211,297,0.71,21,46,0.46,2,18,0.11,6,9,0.67
Blocker,169592,10,17,0.59,45,86,0.52,44,101,0.44,63,137,0.46,57,148,0.39
Perkins,181998,49,57,0.86,16,22,0.73,63,152,0.41,45,121,0.37,91,197,0.46
Stankevicius,200934,34,40,0.85,23,40,0.57,84,169,0.50,38,110,0.35,29,79,0.37
Christenson,176905,39,55,0.71,48,77,0.62,75,138,0.54,108,305,0.35,94,201,0.47
Blair,190905,0,0,0.00,4,9,0.44,3,5,0.60,0,2,0.00,0,2,0.00
Swanson,178048,5,5,1.00,64,116,0.55,40,76,0.53,17,52,0.33,12,25,0.48
Murphay,185060,3,3,1.00,140,248,0.56,11,25,0.44,8,24,0.33,1,4,0.25
Ferguson,169373,27,39,0.69,34,68,0.50,45,103,0.44,74,183,0.40,76,161,0.47
Snyder,188680,4,5,0.80,219,381,0.57,11,25,0.44,0,2,0.00,5,15,0.33
Blake,174759,0,1,0.00,238,391,0.61,12,20,0.60,0,1,0.00,3,8,0.38
Glenn,172893,36,58,0.62,37,61,0.61,64,118,0.54,108,279,0.39,106,219,0.48
Barbieri,173139,90,133,0.68,5,16,0.31,83,211,0.39,43,118,0.36,374,720,0.52
Hemphill,175287,3,4,0.75,16,34,0.47,0,5,0.00,5,16,0.31,1,8,0.12
Hardman,176113,0,0,0.00,0,0,0.00,0,3,0.00,0,4,0.00,1,4,0.25
Conklin,181651,0,1,0.00,219,378,0.58,10,32,0.31,0,4,0.00,5,11,0.45
Petry,189773,8,9,0.89,9,26,0.35,20,45,0.44,26,67,0.39,5,13,0.38
Adams,178587,34,51,0.67,13,28,0.46,39,104,0.38,31,87,0.36,84,171,0.49
Cameron,187862,1,1,1.00,1,2,0.50,2,4,0.50,3,7,0.43,1,2,0.50
Santini,188371,0,1,0.00,2,4,0.50,0,8,0.00,5,10,0.50,2,4,0.50
Maxwell,177703,0,0,0.00,2,4,0.50,0,2,0.00,0,0,0.00,0,2,0.00
Temple,169104,5,6,0.83,143,251,0.57,31,74,0.42,52,164,0.32,19,42,0.45
Anderson,172490,3,3,1.00,293,453,0.65,42,76,0.55,21,67,0.31,8,19,0.42
Stevenson,171024,5,6,0.83,232,406,0.57,12,24,0.50,0,1,0.00,27,58,0.47
McLean,186073,32,41,0.78,13,27,0.48,40,86,0.47,67,183,0.37,26,65,0.40
Morgan,172371,48,63,0.76,6,13,0.46,52,103,0.50,114,297,0.38,122,260,0.47
Perry,173741,0,1,0.00,0,1,0.00,0,1,0.00,0,1,0.00,1,1,1.00
O`Brien,175339,0,0,0.00,6,12,0.50,1,3,0.33,1,1,1.00,0,1,0.00
McMahan,171687,0,0,0.00,5,7,0.71,2,3,0.67,0,0,0.00,1,1,1.00
Rader,182959,4,4,1.00,9,15,0.60,8,16,0.50,16,52,0.31,8,23,0.35
Brown,186055,7,8,0.88,58,102,0.57,21,50,0.42,37,122,0.30,10,17,0.59
Sands,189084,3,3,1.00,1,3,0.33,2,5,0.40,4,10,0.40,0,5,0.00
Hackett,189372,17,18,0.94,11,22,0.50,14,33,0.42,25,77,0.32,8,14,0.57
Buchanan,174798,12,14,0.86,56,112,0.50,23,73,0.32,54,142,0.38,12,27,0.44
Irving,182280,14,19,0.74,219,320,0.68,39,90,0.43,11,29,0.38,55,120,0.46
Morrissey,176366,1,2,0.50,174,309,0.56,18,41,0.44,5,23,0.22,6,10,0.60
Ofori,189586,41,59,0.69,39,80,0.49,78,160,0.49,111,302,0.37,127,251,0.51
Hughes,177265,56,92,0.61,14,24,0.58,50,147,0.34,64,139,0.46,307,605,0.51
Lopez,190753,3,4,0.75,4,11,0.36,10,24,0.42,17,46,0.37,7,16,0.44
Richardson,180355,0,0,0.00,80,138,0.58,12,30,0.40,5,12,0.42,4,11,0.36
Biya,195638,0,0,0.00,70,113,0.62,2,9,0.22,4,11,0.36,0,2,0.00
Edwards,184846,12,15,0.80,13,19,0.68,16,40,0.40,10,46,0.22,44,86,0.51
Jordan,181579,9,11,0.82,7,11,0.64,18,35,0.51,15,67,0.22,4,9,0.44
McCoy,187901,4,6,0.67,3,4,0.75,4,7,0.57,3,15,0.20,8,15,0.53
Mares,181296,0,0,0.00,1,3,0.33,0,0,0.00,0,0,0.00,0,0,0.00
Pierre,187580,0,1,0.00,0,0,0.00,0,3,0.00,2,7,0.29,2,2,1.00
Wilson,177714,29,37,0.78,80,159,0.50,53,100,0.53,55,154,0.36,94,175,0.54
Hardy,182908,5,10,0.50,156,292,0.53,12,41,0.29,5,11,0.45,44,118,0.37
Ruby,186463,1,1,1.00,14,23,0.61,2,9,0.22,2,9,0.22,4,9,0.44
Escalera,182264,38,55,0.69,37,68,0.54,68,147,0.46,125,315,0.40,92,190,0.48
Keating,178055,61,79,0.77,19,25,0.76,73,153,0.48,75,178,0.42,193,416,0.46
Quinn,194842,2,6,0.33,87,181,0.48,5,22,0.23,9,25,0.36,8,18,0.44
Rogers,189646,5,6,0.83,4,16,0.25,10,34,0.29,14,46,0.30,7,13,0.54
Phillips,180156,11,13,0.85,6,29,0.21,13,39,0.33,18,53,0.34,35,63,0.56
Warren,191118,28,43,0.65,23,38,0.61,40,111,0.36,63,160,0.39,30,84,0.36
Hudson,185553,0,0,0.00,0,0,0.00,1,2,0.50,1,2,0.50,0,0,0.00
Courtney,191755,2,2,1.00,0,1,0.00,1,3,0.33,2,8,0.25,0,2,0.00
Lyman,188468,1,1,1.00,7,13,0.54,4,12,0.33,13,30,0.43,2,3,0.67
Schiller,182487,0,0,0.00,287,467,0.61,3,14,0.21,9,38,0.24,1,7,0.14
Nagel,187829,0,0,0.00,17,37,0.46,0,2,0.00,0,0,0.00,0,2,0.00
Mihajlovi&cacute;,202826,9,12,0.75,3,4,0.75,3,12,0.25,5,20,0.25,7,12,0.58
Kristiansen,199914,4,5,0.80,1,3,0.33,5,20,0.25,11,33,0.33,4,15,0.27
Howard,183976,22,41,0.54,23,40,0.57,25,70,0.36,46,119,0.39,68,149,0.46
McKee,189523,0,0,0.00,8,14,0.57,6,15,0.40,2,7,0.29,0,1,0.00
Forte,179164,1,1,1.00,151,263,0.57,5,16,0.31,1,5,0.20,6,16,0.38
Henry,179864,38,51,0.75,12,21,0.57,41,101,0.41,40,131,0.31,85,189,0.45
Wallace,191329,0,2,0.00,2,2,1.00,0,0,0.00,0,3,0.00,2,2,1.00
Lewis,191222,7,10,0.70,111,207,0.54,39,81,0.48,29,76,0.38,33,72,0.46
Hayes,173663,70,102,0.69,23,45,0.51,81,177,0.46,155,348,0.45,178,367,0.49
Livingstone,185307,0,1,0.00,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00
Ransom,173441,13,16,0.81,31,57,0.54,29,66,0.44,45,125,0.36,20,47,0.43
Gipson,169296,16,22,0.73,98,167,0.59,62,135,0.46,102,262,0.39,39,95,0.41
Broome,170968,7,10,0.70,228,380,0.60,23,53,0.43,10,34,0.29,17,37,0.46
Burch,171068,6,14,0.43,264,412,0.64,20,39,0.51,6,31,0.19,37,86,0.43
Link,183011,66,110,0.60,30,46,0.65,73,166,0.44,70,186,0.38,146,297,0.49
Lentz,169656,84,129,0.65,31,46,0.67,78,201,0.39,101,251,0.40,315,643,0.49
Schneider,173825,19,24,0.79,68,123,0.55,34,81,0.42,30,102,0.29,46,122,0.38
Carter,179043,10,13,0.77,5,9,0.56,15,37,0.41,16,44,0.36,13,27,0.48
Steele,169632,2,3,0.67,30,46,0.65,19,39,0.49,15,49,0.31,13,28,0.46
Franz,182763,0,0,0.00,31,59,0.53,1,1,1.00,3,9,0.33,0,2,0.00
Seaton,180435,0,0,0.00,10,14,0.71,0,0,0.00,1,3,0.33,0,0,0.00
Grisson,188875,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Pope,182225,0,0,0.00,1,4,0.25,1,2,0.50,0,0,0.00,0,0,0.00
Hulsey,172198,29,39,0.74,59,109,0.54,34,77,0.44,106,296,0.36,47,95,0.49
Stuckey,175857,10,11,0.91,133,209,0.64,50,101,0.50,90,206,0.44,35,82,0.43
Gannon,176796,0,2,0.00,306,486,0.63,7,10,0.70,0,0,0.00,5,8,0.62
Heck,175293,7,9,0.78,6,14,0.43,5,10,0.50,7,35,0.20,9,23,0.39
Harrison,174152,59,86,0.69,16,20,0.80,85,224,0.38,6,24,0.25,127,268,0.47
Snodgrass,178785,0,0,0.00,32,59,0.54,2,7,0.29,4,7,0.57,2,6,0.33
Greer,180056,6,6,1.00,71,95,0.75,65,133,0.49,24,85,0.28,7,18,0.39
Oglesby,169552,14,17,0.82,5,6,0.83,32,66,0.48,0,4,0.00,54,105,0.51
Fletcher,181551,1,2,0.50,1,2,0.50,0,0,0.00,2,5,0.40,4,6,0.67
Okada,182735,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Haugen,184139,1,1,1.00,139,238,0.58,19,53,0.36,25,61,0.41,2,11,0.18
George,184551,40,42,0.95,16,32,0.50,29,59,0.49,100,238,0.42,36,73,0.49
Stewart,188621,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Haggerty,182818,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Gillespie,182274,8,8,1.00,70,120,0.58,44,96,0.46,99,266,0.37,29,51,0.57
Hardy,181225,3,6,0.50,66,151,0.44,10,31,0.32,10,39,0.26,12,31,0.39
Hubbard,186754,0,0,0.00,252,461,0.55,9,21,0.43,8,31,0.26,2,8,0.25
Kirby,180153,28,43,0.65,31,63,0.49,51,142,0.36,97,327,0.30,46,99,0.46
Rogers,170257,37,54,0.69,69,132,0.52,66,156,0.42,4,10,0.40,144,280,0.51
Duarte,195426,0,1,0.00,4,18,0.22,1,2,0.50,2,3,0.67,0,3,0.00
Bartholomew,173958,12,20,0.60,16,29,0.55,28,62,0.45,18,79,0.23,31,64,0.48
Grant,175985,22,27,0.81,12,18,0.67,38,84,0.45,32,105,0.30,47,117,0.40
Payne,188743,3,4,0.75,46,94,0.49,4,7,0.57,4,8,0.50,5,14,0.36
Driver,176332,7,11,0.64,19,45,0.42,14,32,0.44,24,67,0.36,17,32,0.53
Clifford,178516,3,3,1.00,5,10,0.50,8,14,0.57,8,26,0.31,8,13,0.62
Nielsen,181953,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,1,0.00
Moser,179316,1,1,1.00,3,4,0.75,1,2,0.50,1,7,0.14,4,8,0.50
Hawkins,199722,1,2,0.50,0,0,0.00,1,3,0.33,2,6,0.33,0,0,0.00
Toler,186297,6,8,0.75,18,33,0.55,17,38,0.45,41,96,0.43,20,36,0.56
McMullin,176201,9,16,0.56,134,269,0.50,31,65,0.48,26,62,0.42,30,64,0.47
Haywood,174205,10,19,0.53,202,375,0.54,18,33,0.55,14,32,0.44,38,69,0.55
Sprague,179023,10,12,0.83,70,123,0.57,64,121,0.53,100,248,0.40,19,49,0.39
Valentin,176719,56,70,0.80,22,37,0.59,47,113,0.42,51,156,0.33,158,342,0.46
Evans,182730,3,3,1.00,47,77,0.61,8,18,0.44,3,6,0.50,11,22,0.50
Guillen,182776,0,0,0.00,2,5,0.40,0,1,0.00,0,3,0.00,1,1,1.00
Stark,180833,21,31,0.68,6,9,0.67,20,45,0.44,8,32,0.25,87,172,0.51
Owens,174812,69,103,0.67,28,53,0.53,52,136,0.38,67,201,0.33,188,374,0.50
Gooch,187197,2,3,0.67,54,111,0.49,7,14,0.50,7,17,0.41,9,15,0.60
Monti,180944,14,21,0.67,5,13,0.38,16,34,0.47,16,62,0.26,28,58,0.48
Lemon,175382,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fraley,189203,0,0,0.00,0,1,0.00,0,2,0.00,3,9,0.33,1,2,0.50
Day,176727,6,8,0.75,76,133,0.57,50,107,0.47,68,176,0.39,7,18,0.39
Underwood,176763,2,3,0.67,162,258,0.63,18,35,0.51,11,31,0.35,5,16,0.31
Pellegrini,176657,4,6,0.67,178,332,0.54,19,31,0.61,12,34,0.35,16,34,0.47
Brett,170205,41,65,0.63,38,62,0.61,43,109,0.39,42,123,0.34,140,299,0.47
Slater,186619,16,22,0.73,34,64,0.53,21,56,0.38,43,117,0.37,37,91,0.41
Cone,180805,0,0,0.00,98,173,0.57,9,24,0.38,10,24,0.42,3,11,0.27
Cairns,194906,0,0,0.00,2,5,0.40,2,8,0.25,5,12,0.42,2,6,0.33
Weathers,177493,21,28,0.75,11,32,0.34,24,63,0.38,79,225,0.35,16,33,0.48
Rossetti,182816,19,24,0.79,10,14,0.71,39,86,0.45,46,124,0.37,25,49,0.51
Bernard,205166,0,1,0.00,20,31,0.65,1,2,0.50,0,5,0.00,1,6,0.17
Faulkner,205318,2,2,1.00,2,4,0.50,1,6,0.17,5,15,0.33,0,1,0.00
Doyle,197778,3,4,0.75,0,0,0.00,4,10,0.40,5,19,0.26,7,15,0.47
Morgan,173558,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lombardo,172456,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Slone,175119,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Elmore,172139,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Williams,168888,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Parsons,183745,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Justice,180332,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Teal,180243,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Foss,179612,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Golden,177700,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Solis,169862,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Vaughn,179791,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lowery,179569,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Norton,171219,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Conway,171800,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sullivan,182295,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Kaline,179677,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lovett,177789,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hardy,191667,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Kung,189562,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Corcoran,178798,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Paul,174684,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Berg,173965,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Berger,190041,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hutson,175501,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Baldwin,187268,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Houser,184699,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lynn,176550,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lopez,171292,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ewing,175015,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
England,172079,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Abney,170646,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Headley,168919,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Green,170080,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Reed,180888,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Mauri,179430,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Mantovani,177996,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Freeman,174310,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Osbourne,173261,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Myers,174891,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Moyer,170131,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Tillman,173472,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Coley,182880,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Milligan,182369,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Eastman,179857,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Alston,175496,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Beaty,169189,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Strzalka,197346,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Walters,187702,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Ford,183004,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ziegler,176279,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Weaver,174552,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Coyle,184254,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
King,180737,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Schott,187603,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hunter,183727,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Huber,184471,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Donaldson,175408,20,31,0.65,41,81,0.51,37,104,0.36,47,155,0.30,79,158,0.50
Atkinson,169679,0,0,0.00,74,123,0.60,11,26,0.42,7,23,0.30,4,13,0.31
Webb,179937,23,32,0.72,121,195,0.62,30,80,0.38,2,3,0.67,52,128,0.41
McHenry,182826,29,42,0.69,24,44,0.55,42,95,0.44,37,118,0.31,65,156,0.42
Haggerty,168933,67,88,0.76,28,47,0.60,91,253,0.36,12,22,0.55,204,459,0.44
Saunders,186920,1,1,1.00,2,6,0.33,1,3,0.33,6,22,0.27,4,5,0.80
Cahill,169120,36,38,0.95,32,70,0.46,49,116,0.42,93,225,0.41,53,105,0.50
Nash,175811,0,2,0.00,138,245,0.56,7,11,0.64,0,1,0.00,3,8,0.38
Mariani,192538,0,1,0.00,121,209,0.58,30,69,0.43,5,15,0.33,3,7,0.43
Freed,187461,2,2,1.00,28,54,0.52,27,64,0.42,37,120,0.31,6,16,0.38
Gardner,191236,7,7,1.00,3,6,0.50,7,9,0.78,4,13,0.31,6,9,0.67
Livingston,184153,0,0,0.00,3,7,0.43,1,1,1.00,0,0,0.00,0,1,0.00
Ziegler,181664,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Alba,174550,0,4,0.00,13,35,0.37,33,71,0.46,36,104,0.35,11,25,0.44
Woodard,179025,6,10,0.60,59,120,0.49,10,20,0.50,1,2,0.50,20,47,0.43
Oldham,180929,1,1,1.00,129,212,0.61,27,65,0.42,2,19,0.11,6,15,0.40
Vergara,179932,25,38,0.66,19,42,0.45,32,79,0.41,34,135,0.25,61,124,0.49
Rudd,181919,42,60,0.70,9,24,0.38,61,133,0.46,37,126,0.29,127,278,0.46
George,190092,0,0,0.00,44,111,0.40,6,18,0.33,5,19,0.26,5,9,0.56
Richter,183846,1,3,0.33,28,73,0.38,5,11,0.45,0,4,0.00,8,18,0.44
