Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Pickens,188120,1,1,1.00,0,1,0.00,0,1,0.00,2,3,0.67,1,2,0.50
Lee,195270,3,3,1.00,0,0,0.00,1,6,0.17,4,8,0.50,9,16,0.56
Crist,198092,1,1,1.00,2,2,1.00,1,3,0.33,0,0,0.00,0,1,0.00
Irwin,199584,0,0,0.00,26,37,0.70,2,4,0.50,0,0,0.00,0,0,0.00
McCall,184780,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Nakashima,193310,14,19,0.74,47,85,0.55,84,201,0.42,122,346,0.35,25,76,0.33
Ziegler,189806,2,2,1.00,37,74,0.50,4,13,0.31,3,8,0.38,9,14,0.64
Aleman,203082,0,2,0.00,51,104,0.49,16,37,0.43,5,14,0.36,16,26,0.62
Thiaw,207810,20,28,0.71,9,29,0.31,35,110,0.32,62,192,0.32,57,123,0.46
Carrillo,187559,16,28,0.57,6,12,0.50,10,37,0.27,27,90,0.30,64,122,0.52
Nielson,193214,0,0,0.00,43,82,0.52,20,43,0.47,11,64,0.17,4,8,0.50
Moeller,183217,18,23,0.78,28,58,0.48,22,58,0.38,64,242,0.26,26,55,0.47
Thigpen,196258,17,19,0.89,11,27,0.41,27,51,0.53,46,150,0.31,5,10,0.50
Helms,190884,0,1,0.00,0,0,0.00,2,3,0.67,1,2,0.50,1,2,0.50
Serna,199127,0,0,0.00,1,2,0.50,1,1,1.00,0,2,0.00,0,0,0.00
Ivey,188943,23,31,0.74,52,100,0.52,57,135,0.42,73,203,0.36,55,108,0.51
Pennington,191601,14,19,0.74,145,253,0.57,15,54,0.28,1,4,0.25,58,114,0.51
Schwab,188987,3,4,0.75,114,203,0.56,2,9,0.22,1,5,0.20,7,14,0.50
Dickson,188608,18,26,0.69,27,39,0.69,33,89,0.37,132,383,0.34,9,39,0.23
Ontiveros,184129,55,97,0.57,20,34,0.59,73,169,0.43,48,141,0.34,238,481,0.49
Hansen,189716,2,2,1.00,0,0,0.00,0,6,0.00,1,5,0.20,1,5,0.20
Forsch,188177,9,19,0.47,7,10,0.70,14,32,0.44,12,44,0.27,38,87,0.44
Greer,187141,1,1,1.00,22,39,0.56,7,17,0.41,4,11,0.36,1,3,0.33
Heinrich,200140,0,1,0.00,58,100,0.58,4,11,0.36,0,6,0.00,4,7,0.57
Florence,184428,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Magana,199752,0,0,0.00,4,11,0.36,1,7,0.14,7,28,0.25,0,3,0.00
Christie,192815,0,0,0.00,9,15,0.60,4,6,0.67,2,5,0.40,1,2,0.50
McGregor,194250,7,10,0.70,43,78,0.55,54,125,0.43,103,290,0.36,15,25,0.60
Burris,186832,42,51,0.82,204,362,0.56,72,146,0.49,5,7,0.71,125,248,0.50
Mlakar,207626,3,3,1.00,102,180,0.57,6,12,0.50,3,10,0.30,13,23,0.57
Pineda,193869,29,33,0.88,13,28,0.46,46,112,0.41,70,184,0.38,23,54,0.43
Pierce,182626,33,43,0.77,30,51,0.59,35,98,0.36,43,137,0.31,99,248,0.40
Dolan,196561,3,3,1.00,1,3,0.33,3,11,0.27,15,29,0.52,2,3,0.67
Solis,189087,1,2,0.50,2,6,0.33,3,5,0.60,3,7,0.43,2,3,0.67
Holliday,186716,0,0,0.00,7,9,0.78,0,3,0.00,0,2,0.00,0,1,0.00
Griffin,181709,0,0,0.00,0,1,0.00,1,3,0.33,2,7,0.29,2,3,0.67
Li,180437,2,2,1.00,153,310,0.49,8,19,0.42,0,2,0.00,13,19,0.68
Mitchell,189776,0,0,0.00,22,38,0.58,0,0,0.00,1,4,0.25,0,5,0.00
Wood,193740,3,4,0.75,4,13,0.31,15,28,0.54,30,101,0.30,2,4,0.50
Krueger,188787,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Schwarz,179173,19,43,0.44,51,91,0.56,53,119,0.45,77,206,0.37,153,314,0.49
Krejci,207378,2,3,0.67,85,144,0.59,5,23,0.22,3,16,0.19,8,18,0.44
Cowley,183476,3,3,1.00,275,521,0.53,6,22,0.27,0,2,0.00,8,20,0.40
Maxwell,188206,28,38,0.74,40,82,0.49,82,179,0.46,2,7,0.29,32,54,0.59
Neal,187753,36,58,0.62,8,21,0.38,30,93,0.32,34,103,0.33,115,242,0.48
Mares,182344,4,4,1.00,72,135,0.53,9,18,0.50,14,37,0.38,11,20,0.55
Cash,190572,0,1,0.00,31,57,0.54,12,29,0.41,11,24,0.46,2,13,0.15
Meyer,189734,3,5,0.60,0,0,0.00,1,4,0.25,4,10,0.40,10,17,0.59
Harrington,184797,2,2,1.00,3,4,0.75,5,11,0.45,16,31,0.52,3,6,0.50
Long,192672,0,1,0.00,15,26,0.58,8,18,0.44,18,54,0.33,1,5,0.20
Puentes,214238,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hubbard,195465,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Condon,188240,11,21,0.52,88,184,0.48,58,127,0.46,36,102,0.35,40,99,0.40
Russo,190921,11,11,1.00,103,177,0.58,11,24,0.46,7,26,0.27,37,67,0.55
Barkley,195511,3,4,0.75,99,160,0.62,4,10,0.40,0,3,0.00,7,12,0.58
Messina,191361,35,37,0.95,41,79,0.52,57,130,0.44,152,477,0.32,24,44,0.55
Carraro,188109,38,56,0.68,6,16,0.38,42,102,0.41,28,88,0.32,142,298,0.48
Bales,196081,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,1,1,1.00
Goode,196079,11,16,0.69,32,67,0.48,41,84,0.49,35,104,0.34,41,84,0.49
Aparicio,194755,5,8,0.62,6,16,0.38,5,18,0.28,12,51,0.24,16,32,0.50
Lopez,189127,0,0,0.00,2,3,0.67,5,7,0.71,7,18,0.39,1,1,1.00
Coleman,184835,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Royal,198782,9,11,0.82,3,11,0.27,9,21,0.43,7,14,0.50,13,32,0.41
Cruz,198723,0,0,0.00,9,19,0.47,1,2,0.50,0,2,0.00,0,3,0.00
Cochrane,190591,15,21,0.71,79,173,0.46,33,74,0.45,22,78,0.28,52,132,0.39
Herndon,187395,0,3,0.00,104,235,0.44,13,30,0.43,15,33,0.45,12,25,0.48
Westfall,195753,0,2,0.00,179,304,0.59,8,25,0.32,8,23,0.35,5,8,0.62
Webb,192019,25,37,0.68,18,39,0.46,38,98,0.39,104,253,0.41,58,120,0.48
Simpson,181351,53,82,0.65,19,29,0.66,36,111,0.32,42,136,0.31,204,407,0.50
Nomura,195059,6,6,1.00,6,12,0.50,11,27,0.41,8,21,0.38,5,19,0.26
Acosta,192780,0,0,0.00,1,2,0.50,5,11,0.45,3,13,0.23,0,3,0.00
Persson,208826,10,12,0.83,15,32,0.47,21,52,0.40,28,99,0.28,6,13,0.46
Andrade,202754,3,3,1.00,43,85,0.51,20,41,0.49,33,82,0.40,4,17,0.24
Pierre,201946,0,0,0.00,19,34,0.56,3,6,0.50,2,5,0.40,1,2,0.50
Cahill,196610,0,0,0.00,12,20,0.60,1,1,1.00,0,0,0.00,1,2,0.50
Wood,193116,13,15,0.87,18,33,0.55,39,79,0.49,51,131,0.39,18,45,0.40
Whitman,195001,0,0,0.00,0,0,0.00,0,1,0.00,1,1,1.00,0,0,0.00
Willson,201066,11,14,0.79,1,12,0.08,10,23,0.43,12,41,0.29,20,37,0.54
Lyman,187571,16,30,0.53,168,342,0.49,16,52,0.31,4,13,0.31,104,214,0.49
Straub,189393,0,2,0.00,268,470,0.57,11,43,0.26,9,32,0.28,7,21,0.33
Little,204218,21,32,0.66,20,44,0.45,15,66,0.23,37,124,0.30,31,61,0.51
Agee,201008,23,36,0.64,9,18,0.50,28,86,0.33,27,102,0.26,71,134,0.53
Grant,193812,1,5,0.20,33,56,0.59,7,19,0.37,3,12,0.25,6,12,0.50
Stevenson,183160,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Pettersson,212170,2,4,0.50,38,74,0.51,16,33,0.48,3,13,0.23,3,10,0.30
Whittle,201650,1,2,0.50,7,14,0.50,2,12,0.17,11,23,0.48,0,5,0.00
Morris,197115,3,6,0.50,29,63,0.46,50,108,0.46,60,208,0.29,12,32,0.38
Russell,194247,0,0,0.00,0,0,0.00,0,3,0.00,3,5,0.60,0,0,0.00
Spencer,187585,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Redmond,199007,1,1,1.00,2,8,0.25,5,17,0.29,3,19,0.16,1,2,0.50
Ozols,211794,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Griffith,182951,40,52,0.77,32,80,0.40,93,179,0.52,119,328,0.36,102,221,0.46
Phillips,186711,7,11,0.64,74,146,0.51,29,53,0.55,34,109,0.31,31,83,0.37
Stuart,200622,3,5,0.60,198,333,0.59,25,58,0.43,7,22,0.32,10,20,0.50
Stump,193779,8,13,0.62,11,37,0.30,18,46,0.39,77,201,0.38,12,28,0.43
Browne,187048,32,39,0.82,13,28,0.46,38,106,0.36,73,176,0.41,58,147,0.39
Leon,185131,7,10,0.70,37,81,0.46,45,114,0.39,94,273,0.34,21,46,0.46
Boykin,195287,0,0,0.00,6,13,0.46,8,14,0.57,7,21,0.33,1,2,0.50
Dailey,194400,1,1,1.00,37,67,0.55,5,6,0.83,2,12,0.17,3,5,0.60
O`Brien,193759,1,1,1.00,1,2,0.50,3,6,0.50,1,3,0.33,0,3,0.00
Hudson,199184,0,0,0.00,11,15,0.73,2,4,0.50,0,0,0.00,1,3,0.33
Toure,197114,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Teterin,200558,7,10,0.70,44,70,0.63,31,88,0.35,74,151,0.49,24,53,0.45
Kazlauskas,196834,2,4,0.50,60,110,0.55,20,36,0.56,8,26,0.31,5,10,0.50
Cheung,198650,4,5,0.80,196,326,0.60,5,23,0.22,8,19,0.42,10,21,0.48
Diouf,199642,28,43,0.65,20,46,0.43,65,122,0.53,96,242,0.40,62,122,0.51
Muamba,200806,4,7,0.57,2,3,0.67,3,14,0.21,7,19,0.37,22,40,0.55
Rivas,205446,4,4,1.00,3,7,0.43,7,23,0.30,12,42,0.29,11,24,0.46
Adeyemi,201258,0,2,0.00,71,113,0.63,5,13,0.38,5,10,0.50,7,9,0.78
Chiang,199314,2,2,1.00,130,233,0.56,11,30,0.37,6,20,0.30,21,45,0.47
Richardson,191257,1,1,1.00,0,0,0.00,2,3,0.67,1,2,0.50,1,3,0.33
Beard,183063,0,0,0.00,3,4,0.75,2,3,0.67,1,2,0.50,1,4,0.25
Torres,196810,23,28,0.82,20,24,0.83,48,109,0.44,68,178,0.38,62,137,0.45
Makinen,209910,5,5,1.00,5,9,0.56,9,21,0.43,11,34,0.32,6,14,0.43
Green,206338,2,2,1.00,11,25,0.44,14,27,0.52,20,54,0.37,2,12,0.17
Macias,205614,0,0,0.00,10,14,0.71,0,0,0.00,0,1,0.00,0,2,0.00
Palmer,211234,1,1,1.00,0,0,0.00,1,2,0.50,0,1,0.00,0,1,0.00
Hoover,194256,8,8,1.00,67,134,0.50,46,97,0.47,31,98,0.32,21,46,0.46
Baughman,186006,34,53,0.64,62,125,0.50,27,67,0.40,11,43,0.26,147,297,0.49
Cox,190277,2,4,0.50,276,446,0.62,11,20,0.55,2,7,0.29,17,39,0.44
Bruce,200338,9,15,0.60,14,36,0.39,15,37,0.41,11,39,0.28,5,13,0.38
Harrison,187985,62,90,0.69,21,42,0.50,77,182,0.42,60,156,0.38,206,450,0.46
Burgess,197395,2,2,1.00,53,98,0.54,7,26,0.27,7,28,0.25,6,13,0.46
David,196365,16,21,0.76,15,37,0.41,26,75,0.35,43,114,0.38,12,25,0.48
Frantz,195848,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Petronio,193988,2,3,0.67,2,4,0.50,3,10,0.30,1,10,0.10,4,13,0.31
Charles,194231,0,2,0.00,5,16,0.31,6,15,0.40,14,42,0.33,3,5,0.60
Clayton,197205,1,1,1.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Burke,193337,0,0,0.00,0,1,0.00,0,1,0.00,0,0,0.00,1,1,1.00
Pantoja,197190,0,0,0.00,0,0,0.00,0,1,0.00,0,2,0.00,0,0,0.00
Reddick,189345,5,6,0.83,41,99,0.41,75,155,0.48,135,342,0.39,8,19,0.42
Han,192895,0,1,0.00,113,203,0.56,12,21,0.57,9,29,0.31,10,17,0.59
Collins,202370,1,1,1.00,202,320,0.63,13,30,0.43,2,12,0.17,3,16,0.19
Murray,189851,30,32,0.94,45,78,0.58,56,111,0.50,158,500,0.32,18,41,0.44
Squires,180521,25,31,0.81,33,51,0.65,23,72,0.32,24,90,0.27,28,55,0.51
Bonds,189299,1,2,0.50,5,6,0.83,3,7,0.43,9,20,0.45,1,1,1.00
Glass,188769,0,0,0.00,2,7,0.29,0,1,0.00,0,1,0.00,0,0,0.00
Willett,188345,20,25,0.80,7,10,0.70,17,52,0.33,0,1,0.00,57,97,0.59
Roberts,183456,11,12,0.92,10,28,0.36,7,20,0.35,9,43,0.21,8,33,0.24
Cline,183958,1,2,0.50,0,0,0.00,1,4,0.25,0,3,0.00,0,2,0.00
Heard,178916,5,6,0.83,48,121,0.40,11,30,0.37,6,14,0.43,19,52,0.37
Beaver,191156,0,0,0.00,21,38,0.55,16,47,0.34,1,5,0.20,2,3,0.67
Thompson,193111,1,2,0.50,159,288,0.55,30,56,0.54,25,64,0.39,9,20,0.45
Moss,184192,3,3,1.00,103,196,0.53,30,79,0.38,15,51,0.29,29,40,0.72
Santini,193048,27,34,0.79,27,51,0.53,80,177,0.45,101,283,0.36,39,86,0.45
Smith,190620,30,43,0.70,27,50,0.54,47,101,0.47,69,195,0.35,91,193,0.47
Pachulia,210230,6,7,0.86,6,15,0.40,7,19,0.37,11,35,0.31,4,11,0.36
Rubio,198755,0,2,0.00,45,84,0.54,3,17,0.18,5,12,0.42,6,11,0.55
Richards,192167,4,5,0.80,22,50,0.44,9,32,0.28,37,118,0.31,16,35,0.46
Lloyd,191069,11,15,0.73,16,24,0.67,48,96,0.50,22,63,0.35,34,80,0.42
Okadigbo,204710,0,0,0.00,0,1,0.00,1,1,1.00,2,10,0.20,0,1,0.00
Caldwell,196751,0,0,0.00,5,6,0.83,1,9,0.11,0,2,0.00,0,1,0.00
Temple,196160,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0.00
Gonzalez,197770,4,8,0.50,28,54,0.52,13,36,0.36,24,80,0.30,18,29,0.62
Snow,179831,19,27,0.70,61,111,0.55,38,88,0.43,132,351,0.38,25,62,0.40
Vogt,186144,3,3,1.00,287,414,0.69,12,31,0.39,4,11,0.36,5,13,0.38
Devos,203434,0,1,0.00,96,165,0.58,35,65,0.54,23,72,0.32,1,10,0.10
Bryant,182057,19,25,0.76,10,19,0.53,13,28,0.46,39,113,0.35,23,53,0.43
Wesley,197692,2,3,0.67,1,2,0.50,0,1,0.00,5,10,0.50,1,1,1.00
Koch,193914,6,11,0.55,51,84,0.61,26,73,0.36,44,136,0.32,15,31,0.48
Colson,188885,7,9,0.78,2,4,0.50,1,3,0.33,7,19,0.37,0,3,0.00
Lange,212186,3,3,1.00,6,15,0.40,4,12,0.33,3,14,0.21,0,2,0.00
Korošec,201402,0,0,0.00,19,39,0.49,6,13,0.46,3,13,0.23,0,4,0.00
Gunter,197952,2,2,1.00,2,6,0.33,4,13,0.31,3,10,0.30,2,4,0.50
Watson,205638,15,27,0.56,16,24,0.67,40,79,0.51,89,263,0.34,11,37,0.30
Amar,206490,5,7,0.71,3,8,0.38,14,36,0.39,17,53,0.32,12,26,0.46
Hammond,194409,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Garvey,186152,7,8,0.88,65,147,0.44,43,117,0.37,4,13,0.31,13,28,0.46
Cooper,183112,18,23,0.78,179,314,0.57,30,54,0.56,8,30,0.27,64,142,0.45
Babcock,183879,15,20,0.75,80,153,0.52,63,134,0.47,55,171,0.32,59,114,0.52
Broyles,182039,12,16,0.75,79,150,0.53,1,7,0.14,0,1,0.00,38,82,0.46
Kennedy,187423,3,5,0.60,217,385,0.56,9,22,0.41,5,22,0.23,20,52,0.38
King,182442,46,61,0.75,28,52,0.54,46,116,0.40,69,180,0.38,108,239,0.45
Rizzo,190427,41,62,0.66,21,42,0.50,86,193,0.45,166,467,0.36,169,368,0.46
Pryor,195986,4,4,1.00,3,6,0.50,3,13,0.23,3,11,0.27,5,9,0.56
Duke,188863,1,4,0.25,27,46,0.59,1,5,0.20,0,2,0.00,17,33,0.52
Cavallaro,180951,14,21,0.67,12,27,0.44,20,50,0.40,35,101,0.35,36,84,0.43
Stallings,190372,0,0,0.00,1,3,0.33,0,0,0.00,0,3,0.00,0,0,0.00
Leonard,197724,0,0,0.00,11,23,0.48,4,10,0.40,9,26,0.35,2,3,0.67
Vincent,197046,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Robb,183524,25,31,0.81,70,140,0.50,112,227,0.49,0,6,0.00,75,170,0.44
Ransom,191730,9,14,0.64,164,332,0.49,34,86,0.40,21,51,0.41,40,84,0.48
Gardiner,188696,1,2,0.50,250,399,0.63,5,8,0.62,4,12,0.33,2,5,0.40
Culp,190723,28,34,0.82,61,92,0.66,46,122,0.38,57,164,0.35,61,130,0.47
Bianchi,183382,64,101,0.63,42,64,0.66,80,215,0.37,2,7,0.29,275,530,0.52
Beckham,200682,0,0,0.00,16,34,0.47,3,7,0.43,3,3,1.00,2,4,0.50
Mathews,195073,2,3,0.67,1,5,0.20,4,8,0.50,0,1,0.00,3,11,0.27
Breaux,193359,0,0,0.00,1,1,1.00,4,5,0.80,6,16,0.38,1,5,0.20
Gomez,192717,8,14,0.57,8,15,0.53,16,34,0.47,32,76,0.42,7,19,0.37
Nunez,187315,0,0,0.00,21,40,0.53,13,36,0.36,25,55,0.45,6,10,0.60
Goodwin,192615,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,1,1,1.00
Rios,192652,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fuller,196105,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Walton,183044,6,9,0.67,92,144,0.64,37,72,0.51,89,234,0.38,22,50,0.44
Byrnes,189175,6,7,0.86,120,216,0.56,40,85,0.47,35,87,0.40,32,66,0.48
Burnett,179957,5,7,0.71,116,211,0.55,10,23,0.43,5,16,0.31,16,38,0.42
Valasquez,193129,34,46,0.74,27,56,0.48,49,100,0.49,79,243,0.33,31,90,0.34
Dixon,180939,99,144,0.69,5,11,0.45,71,180,0.39,55,175,0.31,297,561,0.53
Moreno,204942,0,0,0.00,4,5,0.80,4,10,0.40,5,14,0.36,2,6,0.33
Barry,196082,0,0,0.00,8,17,0.47,5,7,0.71,5,7,0.71,1,4,0.25
Roy,192279,9,15,0.60,23,47,0.49,29,60,0.48,43,122,0.35,19,34,0.56
Angeles,189112,5,6,0.83,107,185,0.58,8,13,0.62,0,0,0.00,12,28,0.43
Atkins,179461,20,26,0.77,7,11,0.64,17,40,0.42,16,41,0.39,39,93,0.42
Wilson,206466,3,3,1.00,4,4,1.00,3,7,0.43,6,14,0.43,3,10,0.30
Tanner,208186,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Geiger,184116,3,9,0.33,39,82,0.48,35,75,0.47,64,193,0.33,13,24,0.54
Francis,196124,3,8,0.38,80,147,0.54,15,32,0.47,3,15,0.20,21,39,0.54
Elizondo,183635,3,5,0.60,169,315,0.54,26,60,0.43,13,40,0.33,11,22,0.50
Baird,184670,43,63,0.68,11,29,0.38,43,122,0.35,62,172,0.36,140,292,0.48
Kauffmann,183547,24,30,0.80,11,20,0.55,34,96,0.35,34,121,0.28,43,103,0.42
Clough,198533,10,14,0.71,20,49,0.41,43,100,0.43,58,203,0.29,8,24,0.33
Najera,197093,3,3,1.00,1,2,0.50,2,8,0.25,1,6,0.17,1,3,0.33
Henry,214694,1,2,0.50,36,78,0.46,8,18,0.44,2,6,0.33,2,9,0.22
Cozzolino,199137,9,16,0.56,14,30,0.47,3,21,0.14,14,53,0.26,7,15,0.47
Flanagan,200201,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Williams,199787,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Berg,184197,7,8,0.88,63,111,0.57,51,122,0.42,73,223,0.33,17,31,0.55
Schroder,184556,10,16,0.62,100,196,0.51,28,69,0.41,38,99,0.38,66,135,0.49
Staley,189911,3,5,0.60,150,283,0.53,3,6,0.50,1,1,1.00,13,33,0.39
Khateeb,197730,47,62,0.76,21,40,0.53,53,135,0.39,36,100,0.36,101,244,0.41
Newton,182371,31,46,0.67,33,73,0.45,131,299,0.44,5,18,0.28,128,280,0.46
Yoder,196064,2,2,1.00,68,161,0.42,0,4,0.00,0,3,0.00,8,15,0.53
Chamberlin,188675,11,20,0.55,2,8,0.25,9,24,0.38,10,35,0.29,35,52,0.67
Andersen,188390,0,0,0.00,9,15,0.60,0,0,0.00,0,0,0.00,0,1,0.00
Carr,209026,7,8,0.88,9,13,0.69,14,36,0.39,26,66,0.39,4,13,0.31
Johnston,179365,1,1,1.00,5,9,0.56,3,9,0.33,3,12,0.25,2,4,0.50
McNulty,198870,0,0,0.00,4,14,0.29,1,4,0.25,1,3,0.33,0,1,0.00
Beck,200517,4,4,1.00,5,9,0.56,8,18,0.44,17,36,0.47,3,6,0.50
Alderman,192447,2,2,1.00,0,1,0.00,1,2,0.50,1,3,0.33,2,5,0.40
Jacobs,179647,30,35,0.86,78,152,0.51,68,146,0.47,0,0,0.00,79,160,0.49
Hart,186016,11,18,0.61,123,195,0.63,5,13,0.38,2,11,0.18,42,79,0.53
Gilliam,180217,2,2,1.00,183,306,0.60,10,20,0.50,16,36,0.44,0,7,0.00
Whelan,178759,57,71,0.80,37,71,0.52,67,150,0.45,152,444,0.34,44,103,0.43
Wilson,178976,47,60,0.78,24,44,0.55,81,171,0.47,141,375,0.38,104,227,0.46
DeJesus,195533,0,1,0.00,104,158,0.66,7,22,0.32,6,13,0.46,5,13,0.38
Busch,186797,4,5,0.80,4,4,1.00,10,15,0.67,0,0,0.00,9,19,0.47
Velasco,185597,3,4,0.75,26,39,0.67,16,36,0.44,14,46,0.30,9,17,0.53
Filippini,180472,57,68,0.84,33,60,0.55,63,147,0.43,0,1,0.00,99,181,0.55
Mays,188007,5,6,0.83,2,4,0.50,1,7,0.14,15,37,0.41,8,16,0.50
Howard,192003,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Angelis,194599,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Greer,188748,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Burks,191832,5,9,0.56,79,168,0.47,39,101,0.39,2,6,0.33,34,89,0.38
Brown,183203,2,3,0.67,127,263,0.48,23,47,0.49,27,74,0.36,15,31,0.48
Campbell,179985,12,14,0.86,296,503,0.59,15,26,0.58,18,49,0.37,37,90,0.41
Chance,192440,21,35,0.60,27,66,0.41,44,101,0.44,152,409,0.37,22,39,0.56
Justice,186262,33,66,0.50,10,26,0.38,39,123,0.32,39,124,0.31,209,438,0.48
Thomas,191595,0,0,0.00,7,12,0.58,0,1,0.00,0,0,0.00,4,7,0.57
Moore,190319,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sowell,199141,4,4,1.00,13,26,0.50,7,21,0.33,12,32,0.38,6,16,0.38
Black,197528,13,16,0.81,3,4,0.75,15,34,0.44,10,33,0.30,23,47,0.49
Denton,198264,1,3,0.33,24,54,0.44,4,17,0.24,4,8,0.50,12,26,0.46
King,188489,1,1,1.00,0,2,0.00,1,3,0.33,4,5,0.80,0,1,0.00
Kaczmarek,197480,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Curley,195176,3,4,0.75,17,60,0.28,8,30,0.27,35,105,0.33,7,11,0.64
Gilbert,187435,16,30,0.53,103,209,0.49,43,95,0.45,48,130,0.37,113,217,0.52
Blevins,191818,3,4,0.75,84,123,0.68,6,18,0.33,1,9,0.11,9,17,0.53
McIntyre,195715,29,38,0.76,28,47,0.60,34,80,0.42,61,185,0.33,16,48,0.33
Stevenson,181040,42,63,0.67,13,35,0.37,55,142,0.39,98,282,0.35,180,367,0.49
Fuller,200465,8,13,0.62,55,99,0.56,27,68,0.40,24,79,0.30,27,59,0.46
Troutman,196330,0,1,0.00,38,66,0.58,2,4,0.50,2,4,0.50,2,4,0.50
Gregory,194691,13,19,0.68,18,32,0.56,32,66,0.48,58,160,0.36,11,28,0.39
Scott,191656,8,13,0.62,2,6,0.33,4,23,0.17,20,54,0.37,8,19,0.42
DeHart,189407,2,2,1.00,37,58,0.64,5,13,0.38,8,12,0.67,2,5,0.40
Doll,200448,0,0,0.00,0,0,0.00,0,1,0.00,1,2,0.50,0,0,0.00
Dunn,199305,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
King,179408,24,37,0.65,40,85,0.47,40,78,0.51,90,223,0.40,76,165,0.46
Robinson,188046,1,1,1.00,208,376,0.55,18,38,0.47,1,2,0.50,2,11,0.18
Hilliard,180551,3,3,1.00,83,162,0.51,10,21,0.48,5,12,0.42,17,33,0.52
Valentini,186795,83,109,0.76,25,42,0.60,91,190,0.48,106,304,0.35,283,562,0.50
Kinder,185078,26,32,0.81,21,39,0.54,13,45,0.29,38,131,0.29,28,63,0.44
Street,196133,5,5,1.00,6,11,0.55,10,23,0.43,14,49,0.29,5,11,0.45
Watson,190071,1,3,0.33,2,2,1.00,5,6,0.83,1,5,0.20,3,4,0.75
McClain,187788,1,1,1.00,124,217,0.57,7,22,0.32,8,23,0.35,1,3,0.33
Doyle,182843,8,14,0.57,36,61,0.59,25,59,0.42,69,177,0.39,26,57,0.46
Heaton,194141,3,3,1.00,0,3,0.00,4,5,0.80,3,7,0.43,0,0,0.00
Banks,185910,1,1,1.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Burger,198232,0,0,0.00,0,2,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Bradley,186751,22,32,0.69,36,70,0.51,60,137,0.44,48,125,0.38,76,150,0.51
Smith,181829,5,6,0.83,164,247,0.66,7,18,0.39,8,21,0.38,24,57,0.42
Newton,186470,2,4,0.50,207,350,0.59,38,64,0.59,17,45,0.38,6,11,0.55
Snyder,185121,6,9,0.67,5,10,0.50,11,40,0.28,16,52,0.31,15,28,0.54
Turner,181895,8,15,0.53,28,61,0.46,43,90,0.48,63,180,0.35,26,47,0.55
Roberts,200986,0,0,0.00,0,2,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sellers,199836,0,0,0.00,4,5,0.80,1,2,0.50,1,1,1.00,0,1,0.00
Brower,197824,0,0,0.00,1,1,1.00,2,6,0.33,3,8,0.38,0,2,0.00
Schweitzer,192125,0,0,0.00,47,94,0.50,7,23,0.30,2,6,0.33,1,7,0.14
Medoza,181547,62,106,0.58,16,33,0.48,77,176,0.44,45,136,0.33,304,610,0.50
Fuller,181741,14,24,0.58,15,22,0.68,37,85,0.44,32,93,0.34,42,87,0.48
Denson,196315,0,0,0.00,0,0,0.00,3,8,0.38,2,12,0.17,0,1,0.00
Scholz,194229,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0.00,1,1,1.00
